,State Name,ID,CaseNo,VehicleNo,CrashType,First Distraction,Second Distraction,Driver Action
291,Texas,2150001,215,1,Struck On The Left,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
292,Texas,2150002,215,2,Striking From The Left,Not Distracted,Not Distracted,Not Reported
293,Texas,2160001,216,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
294,Texas,2170001,217,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
295,Texas,2180001,218,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
296,Texas,2190001,219,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
297,Texas,2200001,220,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
298,Texas,2210001,221,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
299,Texas,2220001,222,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
300,Texas,2220002,222,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
301,Texas,2230001,223,1,Other Crash Type,"Distracted By Outside Person, Object Or Event","Distracted By Outside Person, Object Or Event",Not Reported
302,Texas,2240001,224,1,Lateral Move (Left/Right),While Manipulating Cellular Phone,While Manipulating Cellular Phone,Not Reported
303,Texas,2240002,224,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
304,Texas,2250001,225,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
305,Texas,2260001,226,1,Other Crash Type,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present
306,Texas,2270001,227,1,Other Crash Type,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present
307,Texas,2280001,228,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
308,Texas,2280002,228,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
309,Texas,2290001,229,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
310,Texas,2300001,230,1,Striking From The Left,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
311,Texas,2300002,230,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
312,Texas,2310001,231,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
313,Texas,2310002,231,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
314,Texas,2320001,232,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
315,Texas,2320002,232,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
316,Texas,2330001,233,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
317,Texas,2340001,234,1,Decelerating (Slowing),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
318,Texas,2340002,234,2,"Decelerating (Slowing), Going Straight",Not Distracted,Not Distracted,Not Reported
319,Texas,2340003,234,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
320,Texas,2350001,235,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
321,Texas,2360001,236,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
322,Texas,2370001,237,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
323,Texas,2380001,238,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
324,Texas,2390001,239,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
325,Texas,2400001,240,1,Striking From The Left,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
326,Texas,2400002,240,2,Struck On The Left,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
327,Texas,2410001,241,1,Specifics Other,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Motor Vehicle
328,Texas,2410002,241,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
329,Texas,2420001,242,1,Decelerating (Slowing),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Driver Did Not Maneuver To Avoid
330,Texas,2420002,242,2,"Decelerating (Slowing), Going Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
331,Texas,2430001,243,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
332,Texas,2430002,243,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
333,Texas,2430003,243,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
334,Texas,2440001,244,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
335,Texas,2450001,245,1,Striking From The Right,Not Distracted,Not Distracted,Not Reported
336,Texas,2450002,245,2,Struck On The Right,Not Distracted,Not Distracted,Not Reported
337,Texas,2460001,246,1,Struck On The Right,Not Distracted,Not Distracted,Not Reported
338,Texas,2460002,246,2,Striking From The Right,Not Distracted,Not Distracted,Not Reported
339,Texas,2460003,246,3,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
340,Texas,2480001,248,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
341,Texas,2490001,249,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
342,Texas,2500001,250,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
343,Texas,2510001,251,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
344,Texas,2520001,252,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
345,Texas,2520002,252,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
346,Texas,2540001,254,1,Drive Off Road,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
347,Texas,2550001,255,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
348,Texas,2560001,256,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
349,Texas,2570001,257,1,Pedestrian/ Animal,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
350,Texas,2580001,258,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
351,Texas,2590001,259,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
352,Texas,2600001,260,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
353,Texas,2610001,261,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
354,Texas,2620001,262,1,Slower,Not Distracted,Not Distracted,Not Reported
355,Texas,2620002,262,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
356,Texas,2630001,263,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
357,Texas,2630002,263,2,Striking From The Left,Not Distracted,Not Distracted,Motor Vehicle
358,Texas,2640001,264,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
359,Texas,2650001,265,1,Parked Veh.,Other Cellular Phone Related,Other Cellular Phone Related,Not Reported
360,Texas,2660001,266,1,Pedestrian/ Animal,Looked But Did Not See,Looked But Did Not See,Driver Did Not Maneuver To Avoid
361,Texas,2670001,267,1,Turn Into Same Direction (Turning Left),Not Distracted,Not Distracted,Not Reported
362,Texas,2670002,267,2,Turn Into Same Direction (Going Straight),Not Distracted,Not Distracted,Not Reported
363,Texas,2680001,268,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
364,Texas,2690001,269,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
365,Texas,2700001,270,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
366,Texas,2700002,270,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
367,Texas,2710001,271,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
368,Texas,2720001,272,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
369,Texas,2730001,273,1,Stopped,Not Distracted,Not Distracted,Not Reported
370,Texas,2730002,273,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
371,Texas,2730003,273,3,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
372,Texas,2730004,273,4,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
373,Texas,2740001,274,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
374,Texas,2750001,275,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
375,Texas,2760001,276,1,Drive Off Road,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
376,Texas,2770001,277,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
377,Texas,2780001,278,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
378,Texas,2780002,278,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
379,Texas,2790001,279,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
380,Texas,2800001,280,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
381,Texas,2800002,280,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
382,Texas,2810001,281,1,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
383,Texas,2810002,281,2,Stopped,Not Distracted,Not Distracted,Not Reported
384,Texas,2820001,282,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
385,Texas,2830001,283,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
386,Texas,2840001,284,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
387,Texas,2850001,285,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
388,Texas,2860001,286,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
389,Texas,2870001,287,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
390,Texas,2880001,288,1,Drive Off Road,Looked But Did Not See,Looked But Did Not See,Not Reported
391,Texas,2890001,289,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
392,Texas,2890002,289,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
393,Texas,2900001,290,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
394,Texas,2900002,290,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
395,Texas,2910001,291,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
396,Texas,2940001,294,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
397,Texas,2940002,294,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
398,Texas,2950001,295,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
399,Texas,2960001,296,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
400,Texas,2970001,297,1,"Slower, Going Right",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
401,Texas,2970002,297,2,Slower,Not Distracted,Not Distracted,Not Reported
402,Texas,2980001,298,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
403,Texas,2990001,299,1,Drive Off Road,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
404,Texas,3000001,300,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
405,Texas,3000002,300,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
406,Texas,3010001,301,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
407,Texas,3010002,301,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
408,Texas,3020001,302,1,End Departure,Not Distracted,Not Distracted,Not Reported
409,Texas,3030001,303,1,Striking From The Left,Not Distracted,Not Distracted,Motor Vehicle
410,Texas,3030002,303,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
411,Texas,3030003,303,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
412,Texas,3040001,304,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
413,Texas,3050001,305,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
414,Texas,3060001,306,1,Slower,Not Distracted,Not Distracted,Not Reported
415,Texas,3060002,306,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
416,Texas,3060003,306,3,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
417,Texas,3070001,307,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
418,Texas,3070002,307,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
419,Texas,3080001,308,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
420,Texas,3090001,309,1,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
421,Texas,3090002,309,2,Slower,Not Distracted,Not Distracted,Not Reported
422,Texas,3100001,310,1,Other Crash Type,While Manipulating Cellular Phone,While Manipulating Cellular Phone,Not Reported
423,Texas,3110001,311,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
424,Texas,3120001,312,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
425,Texas,3130001,313,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
426,Texas,3140001,314,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
427,Texas,3150001,315,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
428,Texas,3160001,316,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
429,Texas,3180001,318,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
430,Texas,3180002,318,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
431,Texas,3190001,319,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
432,Texas,3200001,320,1,Slower,Not Distracted,Not Distracted,Not Reported
433,Texas,3200002,320,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
434,Texas,3210001,321,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
435,Texas,3210002,321,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
436,Texas,3220001,322,1,Backing Veh.,Not Distracted,Not Distracted,Motor Vehicle
437,Texas,3220002,322,2,Other Vehicle,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
438,Texas,3230001,323,1,Drive Off Road,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
439,Texas,3240001,324,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
440,Texas,3250001,325,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
441,Texas,3260001,326,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
442,Texas,3260002,326,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
443,Texas,3270001,327,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
444,Texas,3280001,328,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
445,Texas,3290001,329,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
446,Texas,3290002,329,2,Specifics Other,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
447,Texas,3300001,330,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
448,Texas,3300002,330,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
449,Texas,3310001,331,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
450,Texas,3320001,332,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
451,Texas,3330001,333,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
452,Texas,3330002,333,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
453,Texas,3340001,334,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
454,Texas,3340002,334,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
455,Texas,3350001,335,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
456,Texas,3350002,335,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
457,Texas,3350003,335,3,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
458,Texas,3360001,336,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
459,Texas,3360002,336,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
460,Texas,3370001,337,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
461,Texas,3370002,337,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
462,Texas,3370003,337,3,Other Crash Type,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
463,Texas,3380001,338,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
464,Texas,3390001,339,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
465,Texas,3400001,340,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
466,Texas,3410002,341,2,Parked Veh.,Not Distracted,Not Distracted,Not Reported
467,Texas,3420001,342,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
